Time,min,max,mean
2014-06-15,55.0,73.4,60.50699300699299
2014-06-16,54.5,68.9,59.7923611111111
2014-06-17,52.5,77.4,62.97777777777781
2014-06-18,54.9,87.6,67.00763888888889
2014-06-19,54.1,72.0,61.08194444444445
2014-06-20,55.0,79.7,64.09722222222223
2014-06-21,55.0,67.3,59.295138888888886
2014-06-22,54.7,69.3,60.34965034965034
2014-06-23,55.4,74.5,62.83430656934305
2014-06-24,57.2,73.9,64.33125000000003
2014-06-25,57.4,69.6,61.92948717948722
2014-06-26,59.9,74.8,64.77341772151901
2014-06-27,59.7,75.7,65.88765432098768
2014-06-28,59.7,78.8,67.73292682926828
2014-06-29,58.1,84.7,70.08495575221237
2014-06-30,59.0,84.7,68.4958041958042
2014-07-01,57.7,70.7,61.48055555555555
2014-07-02,57.9,73.8,62.987412587412564
2014-07-03,58.5,73.8,63.530555555555566
2014-07-04,56.8,71.6,61.84285714285713
2014-07-05,58.1,76.8,64.9305785123967
2014-07-06,56.1,76.3,63.51874999999999
2014-07-07,57.9,77.4,64.75069444444439
2014-07-08,59.4,73.2,64.04652777777777
2014-07-09,60.4,77.0,65.92569444444445
2014-07-10,61.3,65.1,62.692
2014-07-11,61.0,77.0,67.12587412587412
2014-07-12,59.9,72.7,65.19444444444447
2014-07-13,58.8,73.4,65.08472222222221
2014-07-14,60.4,80.6,67.09305555555551
2014-07-15,60.4,81.7,68.00347222222223
2014-07-16,63.7,78.4,68.41180555555556
2014-07-17,65.1,75.6,68.17569444444445
2014-07-18,63.9,77.5,68.55902777777777
2014-07-19,64.6,79.0,69.36458333333331
2014-07-20,63.9,75.7,68.03055555555557
2014-07-21,67.1,79.0,70.64166666666667
2014-07-22,65.8,82.4,71.80347222222218
2014-07-23,66.6,81.1,71.99513888888892
2014-07-24,62.8,86.9,72.38181818181819
2014-07-25,62.6,92.3,73.24930555555561
2014-07-26,61.9,80.2,68.57569444444445
2014-07-27,61.9,80.1,67.5340277777778
2014-07-28,61.3,74.1,66.06056338028168
2014-07-29,61.5,77.5,67.07986111111111
2014-07-30,61.0,77.2,65.56666666666666
2014-07-31,60.8,75.6,65.47777777777782
2014-08-01,62.2,76.6,66.80833333333331
2014-08-02,61.3,69.6,64.38357142857143
2014-08-03,63.1,72.3,65.95902777777775
2014-08-04,63.9,77.2,68.83194444444449
2014-08-05,65.7,80.8,68.99791666666668
2014-08-06,64.0,81.3,70.68321678321682
2014-08-07,63.0,73.6,66.5680555555555
2014-08-08,63.0,77.9,67.93819444444445
2014-08-09,61.2,66.6,63.23263888888894
2014-08-10,62.4,77.2,67.67152777777775
2014-08-11,64.6,79.2,69.64027777777773
2014-08-12,63.9,78.3,68.98239436619718
2014-08-13,62.8,78.6,68.08309859154929
2014-08-14,61.7,77.0,67.29776119402986
2014-08-15,63.0,79.7,68.29861111111107
2014-08-16,63.1,77.2,67.51458333333333
2014-08-17,61.3,77.2,66.70349650349652
2014-08-18,62.8,69.6,65.40347222222215
2014-08-19,64.4,77.9,69.42727272727268
2014-08-20,66.9,75.4,70.12535211267608
2014-08-21,66.4,81.1,71.28055555555552
2014-08-22,65.5,78.1,69.29444444444448
2014-08-23,64.8,79.2,69.8965277777778
2014-08-24,63.5,78.1,69.20277777777778
2014-08-25,65.5,74.7,68.12083333333337
2014-08-26,63.1,78.1,69.31736111111111
2014-08-27,64.6,79.3,69.62638888888888
2014-08-28,63.1,77.9,68.14015151515152
2014-08-29,63.9,76.6,68.07499999999995
2014-08-30,66.0,82.9,71.6847222222222
2014-08-31,65.5,81.1,71.06944444444444
2014-09-01,63.0,84.7,71.26083916083915
2014-09-02,63.0,70.3,65.95422535211264
2014-09-03,64.8,80.8,69.4090909090909
2014-09-04,64.9,78.4,68.69375000000001
2014-09-05,64.0,76.8,68.26319444444447
2014-09-06,63.3,76.3,67.48124999999999
2014-09-07,62.2,74.1,66.3743055555556
2014-09-08,61.5,72.0,64.62638888888891
2014-09-09,62.6,74.7,66.31328671328669
2014-09-10,60.8,89.6,69.15808823529416
2014-09-11,61.7,86.4,68.0263888888889
2014-09-12,62.1,77.7,67.83125000000001
2014-09-13,63.7,78.4,68.62569444444446
2014-09-14,64.2,78.1,69.53986013986014
2014-09-15,65.8,80.2,70.67847222222227
2014-09-16,65.5,84.4,71.74965034965032
2014-09-17,66.6,81.1,72.90763888888884
2014-09-18,68.5,81.1,73.62152777777774
2014-09-19,67.5,77.4,70.59861111111113
2014-09-20,68.2,75.4,70.84305555555551
2014-09-21,69.8,75.6,71.95069444444447
2014-09-22,68.2,81.9,72.5847222222222
2014-09-23,66.6,79.3,71.53194444444445
2014-09-24,69.6,84.7,75.27777777777781
2014-09-25,65.7,78.6,70.8472222222222
2014-09-26,67.1,79.5,71.43541666666671
2014-09-27,65.3,79.0,69.94583333333328
2014-09-28,65.5,77.0,69.66458333333335
2014-09-29,63.9,73.0,67.32797202797205
2014-09-30,64.4,79.3,69.47777777777779
2014-10-01,63.0,88.7,72.17083333333338
2014-10-02,61.0,89.1,72.27361111111111
2014-10-03,63.3,90.1,74.10138888888889
2014-10-04,63.5,90.1,72.44583333333338
2014-10-05,59.9,81.0,64.95299145299145
2014-10-06,57.4,78.8,63.9076923076923
2014-10-07,58.1,72.0,62.459124087591235
2014-10-08,46.09114244396237,63.81500361532906,54.293559388559714
2014-10-09,61.3,70.5,64.15833333333335
2014-10-10,62.6,71.8,65.22910447761191
2014-10-11,62.4,81.1,67.95486111111114
2014-10-12,63.3,88.2,72.14444444444443
2014-10-13,62.2,80.4,66.92307692307689
2014-10-14,61.2,73.8,67.07638888888887
2014-10-15,63.7,75.4,68.29166666666667
2014-10-16,61.0,73.0,65.88958333333332
2014-10-17,60.4,78.8,68.8013888888889
2014-10-18,66.4,82.2,70.75972222222222
2014-10-19,63.0,76.8,68.3638888888889
2014-10-20,64.8,72.3,68.22708333333333
2014-10-21,61.2,76.1,65.98461538461537
2014-10-22,59.7,75.7,66.55347222222218
2014-10-23,65.1,79.2,69.56805555555557
2014-10-24,63.3,75.6,68.78055555555557
2014-10-25,65.5,76.1,69.81276595744686
2014-10-26,61.2,75.0,66.25763888888886
2014-10-27,57.9,72.1,64.12083333333337
2014-10-28,58.6,75.6,65.33496503496504
2014-10-29,61.5,80.6,69.16180555555556
2014-10-30,64.4,75.2,67.17013888888887
2014-10-31,61.7,66.7,64.12042253521129
2014-11-01,59.2,70.2,63.28444444444442
2014-11-02,57.2,71.6,61.89399999999999
2014-11-03,56.3,73.6,62.654861111111146
2014-11-04,58.8,72.9,64.28958333333337
2014-11-05,59.9,78.6,67.63611111111112
2014-11-06,61.0,76.3,65.88472222222225
2014-11-07,59.5,73.0,63.885314685314626
2014-11-08,61.3,78.4,69.05174825174826
2014-11-09,59.9,77.7,65.01180555555554
2014-11-10,59.9,68.7,64.06597222222217
2014-11-11,62.8,71.4,66.25138888888887
2014-11-12,62.2,70.2,66.31587301587301
2014-11-13,60.8,68.4,64.64999999999999
2014-11-14,46.09114244396237,63.81500361532906,54.293559388559714
2014-11-15,63.1,72.5,67.64065934065933
2014-11-16,59.9,70.9,63.9486111111111
2014-11-17,55.4,69.4,61.23402777777777
2014-11-18,54.9,66.7,60.052777777777806
2014-11-19,56.8,62.4,60.25671641791045
2014-11-20,57.7,62.6,60.38263888888892
2014-11-21,60.3,67.3,63.882638888888906
2014-11-22,62.6,71.6,67.6161971830986
2014-11-23,58.8,70.5,63.63749999999998
2014-11-24,56.5,70.3,61.84652777777777
2014-11-25,57.0,69.4,62.07986111111112
2014-11-26,56.7,72.3,62.80138888888887
2014-11-27,56.1,71.2,62.16
2014-11-28,53.2,66.2,60.00277777777779
2014-11-29,61.3,71.2,65.39208633093527
2014-11-30,59.5,67.6,63.59734513274338
2014-12-01,46.09114244396237,63.81500361532906,54.293559388559714
2014-12-02,46.09114244396237,63.81500361532906,54.293559388559714
2014-12-03,46.09114244396237,63.81500361532906,54.293559388559714
2014-12-04,46.09114244396237,63.81500361532906,54.293559388559714
2014-12-05,70.9,77.2,74.73538461538462
2014-12-06,71.4,91.2,74.92559523809526
2014-12-07,46.09114244396237,63.81500361532906,54.293559388559714
2014-12-08,46.09114244396237,63.81500361532906,54.293559388559714
2014-12-09,46.09114244396237,63.81500361532906,54.293559388559714
2014-12-10,46.09114244396237,63.81500361532906,54.293559388559714
2014-12-11,46.09114244396237,63.81500361532906,54.293559388559714
2014-12-12,46.09114244396259,63.81500361532918,54.29355938855957
2014-12-13,46.09114244396259,63.81500361532918,54.29355938855957
2014-12-14,46.09114244396237,63.81500361532906,54.293559388559714
2014-12-15,46.09114244396237,63.81500361532906,54.293559388559714
2014-12-16,46.09114244396237,63.81500361532906,54.293559388559714
2014-12-17,50.9,56.5,51.98870967741933
2014-12-18,51.1,57.0,53.372941176470576
2014-12-19,54.7,57.2,55.96215277777778
2014-12-20,55.6,60.8,58.00937499999998
2014-12-21,57.0,64.2,60.191519434629
2014-12-22,53.6,62.1,57.525347222222244
2014-12-23,52.9,61.7,55.67559523809528
2014-12-24,56.8,57.0,56.849999999999994
2014-12-25,46.09114244396237,63.81500361532906,54.293559388559714
2014-12-26,47.8,56.1,52.52569832402235
2014-12-27,44.2,53.2,48.84027777777776
2014-12-28,46.6,55.4,50.9318181818182
2014-12-29,47.1,54.0,49.98078291814953
2014-12-30,45.1,52.7,48.52248062015505
2014-12-31,45.0,54.5,49.079861111111136
2015-01-01,42.1,53.2,47.301388888888894
2015-01-02,42.4,51.4,47.00524475524478
2015-01-03,42.8,52.2,47.612500000000026
2015-01-04,46.0,55.9,50.13541666666666
2015-01-05,47.1,59.7,52.854861111111134
2015-01-06,49.6,60.3,54.32762237762243
2015-01-07,49.1,62.4,55.45034722222225
2015-01-08,51.6,62.6,56.61770833333339
2015-01-09,54.0,64.0,57.335540069686424
2015-01-10,53.1,60.8,55.77743055555551
2015-01-11,52.0,57.7,54.225694444444464
2015-01-12,50.2,60.4,54.566550522648015
2015-01-13,49.1,60.4,54.35520833333336
2015-01-14,48.6,58.5,53.63079847908742
2015-01-15,49.1,58.8,53.781818181818196
2015-01-16,50.7,61.3,55.52361111111108
2015-01-17,55.4,55.4,55.39999999999999
2015-01-18,46.09114244396237,63.81500361532906,54.293559388559714
2015-01-19,55.0,55.2,55.06666666666666
2015-01-20,52.5,52.5,52.5
2015-01-21,48.7,59.9,55.24307692307683
2015-01-22,49.1,57.0,52.682042253521175
2015-01-23,48.9,61.0,52.631284916201096
2015-01-24,50.4,61.7,57.401058201058184
2015-01-25,47.3,60.6,53.42657342657343
2015-01-26,49.6,61.7,55.728819444444454
2015-01-27,57.7,66.0,60.75261324041814
2015-01-28,52.2,63.9,57.32881944444445
2015-01-29,51.8,64.2,56.53484320557496
2015-01-30,51.6,62.2,55.85888501742162
2015-01-31,51.3,68.5,59.37377622377619
2015-02-01,52.0,62.8,57.22187500000007
2015-02-02,52.5,66.0,59.06027874564464
2015-02-03,56.1,67.5,60.686411149825844
2015-02-04,54.5,63.1,57.64062500000003
2015-02-05,53.8,64.6,58.65312499999996
2015-02-06,59.0,63.3,60.833797909407686
2015-02-07,59.2,65.5,62.37187499999998
2015-02-08,58.3,63.3,60.388153310104585
2015-02-09,54.3,63.9,59.367708333333375
2015-02-10,51.3,62.6,55.75659722222225
2015-02-11,51.1,65.8,58.38515624999997
2015-02-12,54.5,68.5,61.24412811387896
2015-02-13,55.0,69.3,61.55625000000004
2015-02-14,55.0,69.1,63.499651567944255
2015-02-15,61.3,68.9,65.29062500000002
2015-02-16,54.9,67.8,58.69861111111108
2015-02-17,54.5,58.1,55.738194444444424
2015-02-18,54.9,63.1,57.522299651567934
2015-02-19,55.0,64.2,57.44826388888888
2015-02-20,54.5,65.7,58.078124999999986
2015-02-21,51.6,60.4,56.22777777777767
2015-02-22,51.3,64.4,57.35714285714291
2015-02-23,52.9,63.1,57.04722222222223
2015-02-24,48.2,65.1,55.58958333333334
2015-02-25,53.2,66.2,57.74789272030647
2015-02-26,53.1,66.6,59.042366412213745
2015-02-27,52.5,60.8,56.31597222222227
2015-02-28,50.7,61.3,55.04062499999996
2015-03-01,49.5,63.7,55.09672727272731
2015-03-02,52.5,61.3,55.83101045296162
2015-03-03,50.4,64.4,55.397916666666646
2015-03-04,49.3,66.4,56.88327526132405
2015-03-05,50.5,68.7,58.91041666666667
2015-03-06,51.4,70.2,59.28811188811189
2015-03-07,52.0,72.0,59.53135888501738
2015-03-08,50.2,67.3,55.94202898550725
2015-03-09,52.2,63.9,55.595833333333346
2015-03-10,51.4,64.0,55.71458333333342
2015-03-11,55.8,65.8,59.526848249027225
2015-03-12,53.8,70.2,60.1114583333334
2015-03-13,54.3,74.1,60.98656126482216
2015-03-14,58.1,78.1,65.32090592334481
2015-03-15,59.2,69.3,64.0753472222222
2015-03-16,58.5,69.8,62.25937500000006
2015-03-17,53.4,65.8,58.36770833333334
2015-03-18,52.7,68.0,58.13645833333325
2015-03-19,52.5,71.2,59.64146341463412
2015-03-20,53.4,67.1,58.421874999999986
2015-03-21,56.5,70.5,60.50173611111107
2015-03-22,56.7,66.0,60.236585365853614
2015-03-23,55.8,64.0,58.52256944444444
2015-03-24,54.7,65.1,59.12326388888893
2015-03-25,54.5,60.1,57.1875
2015-03-26,54.7,79.9,64.08501742160277
2015-03-27,52.5,63.0,57.007638888888955
2015-03-28,52.7,71.4,60.22613240418119
2015-03-29,52.0,70.7,60.10902777777777
2015-03-30,53.2,64.9,57.65590277777775
2015-03-31,54.1,66.2,58.24615384615385
2015-04-01,49.6,64.2,56.26480836236935
2015-04-02,51.8,69.3,58.62326388888888
2015-04-03,50.0,69.1,57.208333333333336
2015-04-04,50.2,64.2,55.17630662020902
2015-04-05,49.8,59.0,53.2440972222222
2015-04-06,47.5,63.9,55.176041666666684
2015-04-07,49.5,61.2,54.210069444444414
2015-04-08,48.9,66.0,55.74390243902439
2015-04-09,50.2,70.3,57.82604166666668
2015-04-10,50.9,65.8,57.51111111111111
2015-04-11,52.0,69.8,58.92986111111112
2015-04-12,52.2,74.8,61.19375000000001
2015-04-13,52.3,62.1,56.06035087719299
2015-04-14,49.3,64.9,55.82048611111114
2015-04-15,50.9,69.6,59.84212454212454
2015-04-16,53.4,82.8,65.44895104895106
2015-04-17,51.6,71.6,59.86925795053005
2015-04-18,51.6,67.1,56.82437275985669
2015-04-19,51.3,63.9,56.060498220640575
2015-04-20,54.0,61.3,56.52092198581552
2015-04-21,53.2,58.1,55.104316546762604
2015-04-22,52.3,66.7,57.190357142857145
2015-04-23,50.7,66.7,56.72673611111108
2015-04-24,51.3,63.3,56.5867857142857
2015-04-25,51.4,64.2,56.6939716312057
2015-04-26,50.9,70.9,59.10035087719299
2015-04-27,55.0,56.8,55.825581395348834
2015-04-28,46.09114244396237,63.81500361532906,54.293559388559714
2015-04-29,62.4,62.4,62.4
2015-04-30,46.09114244396237,63.81500361532906,54.293559388559714
2015-05-01,55.4,69.1,62.57587939698488
2015-05-02,53.2,65.5,57.69581881533107
2015-05-03,52.7,63.9,56.63063380281684
2015-05-04,51.4,58.5,54.28854166666672
2015-05-05,52.0,66.6,56.97770034843202
2015-05-06,49.6,68.2,57.32683823529413
2015-05-07,50.5,65.5,57.56079136690646
2015-05-08,51.4,63.9,53.75396825396825
2015-05-09,46.09114244396237,63.81500361532906,54.293559388559714
2015-05-10,46.09114244396237,63.81500361532906,54.293559388559714
2015-05-11,46.09114244396237,63.81500361532906,54.293559388559714
2015-05-12,46.09114244396237,63.81500361532906,54.293559388559714
2015-05-13,51.8,65.7,59.45756097560977
2015-05-14,55.6,67.6,60.232746478873246
2015-05-15,53.1,64.9,57.414736842105256
2015-05-16,52.7,64.4,56.80815602836878
2015-05-17,54.0,64.0,57.27500000000001
2015-05-18,54.3,62.8,57.07194244604318
2015-05-19,54.3,65.5,57.870357142857166
2015-05-20,54.7,62.6,57.39032258064514
2015-05-21,54.3,68.0,59.39107142857146
2015-05-22,55.6,65.1,59.3478571428572
2015-05-23,53.4,66.4,57.89190140845074
2015-05-24,53.2,59.4,55.47978723404258
2015-05-25,52.2,62.2,55.68387096774194
2015-05-26,53.8,64.2,57.73032490974731
2015-05-27,52.9,62.2,56.664210526315806
2015-05-28,51.6,65.7,56.07604166666671
2015-05-29,52.0,60.6,55.12787456445993
2015-05-30,51.6,66.2,56.39195804195802
2015-05-31,52.2,64.9,57.52249999999999
2015-06-01,57.9,73.9,62.87464285714286
2015-06-02,56.5,67.1,61.06289752650186
2015-06-03,54.1,67.6,59.379166666666706
2015-06-04,52.5,71.4,60.60145454545454
2015-06-05,54.9,67.6,60.50744680851066
2015-06-06,56.3,68.9,60.23833992094866
2015-06-07,55.6,70.3,60.998947368421014
2015-06-08,54.7,81.5,66.41095406360425
2015-06-09,55.2,79.3,64.53636363636357
2015-06-10,57.6,65.5,62.03216783216782
2015-06-11,55.4,68.5,58.25833333333336
2015-06-12,55.8,76.8,64.52777777777776
2015-06-13,57.2,70.3,61.81080139372816
2015-06-14,55.4,66.9,59.132867132867084
2015-06-15,54.0,62.8,57.10280701754384
2015-06-16,54.5,68.0,60.2689655172414
2015-06-17,55.6,71.1,58.819512195122
2015-06-18,54.0,66.7,58.70528169014088
2015-06-19,52.5,73.4,60.73368055555553
2015-06-20,53.6,69.8,60.27630662020899
2015-06-21,55.4,67.6,59.7975694444445
2015-06-22,54.9,63.3,57.888194444444444
2015-06-23,54.7,72.7,62.11045296167245
2015-06-24,55.0,74.3,62.5933566433567
2015-06-25,57.4,76.1,65.67152777777787
2015-06-26,57.6,72.5,63.567944250871115
2015-06-27,58.3,74.3,64.75157894736839
2015-06-28,60.3,72.0,64.82465277777777
2015-06-29,57.9,74.5,63.841811846689865
2015-06-30,57.2,80.1,66.19547038327518
2015-07-01,55.9,74.7,64.67638888888887
2015-07-02,58.8,69.4,62.79860627177702
2015-07-03,59.4,74.1,64.70594405594409
2015-07-04,59.2,71.1,63.28923611111101
2015-07-05,59.7,72.9,64.61824561403505
2015-07-06,59.7,73.8,65.12842105263161
2015-07-07,61.9,74.1,66.2639285714286
2015-07-08,60.3,68.4,62.820740740740746
2015-07-09,59.4,65.7,61.75650557620816
2015-07-10,60.3,74.3,64.8777777777778
2015-07-11,60.4,75.4,66.8327338129497
2015-07-12,62.8,75.7,67.75357142857158
2015-07-13,61.5,77.2,66.59236363636369
2015-07-14,59.5,72.3,63.17063197026025
2015-07-15,60.6,77.9,66.94435797665369
2015-07-16,60.4,75.6,65.56485507246377
2015-07-17,60.6,74.5,65.32490974729241
2015-07-18,61.0,76.5,67.12717391304353
2015-07-19,63.1,93.6,73.43212996389887
2015-07-20,62.4,78.6,69.83992537313429
2015-07-21,60.8,62.4,61.49482758620688
2015-07-22,60.8,66.7,62.89179104477618
2015-07-23,60.3,71.4,63.523550724637644
2015-07-24,58.5,73.9,64.60543478260871
2015-07-25,59.4,69.8,62.50075471698108
2015-07-26,59.5,70.7,63.91397058823527
2015-07-27,57.9,80.4,66.87790262172285
2015-07-28,58.6,84.2,70.40661764705885
2015-07-29,59.5,75.7,66.44820143884887
2015-07-30,61.2,74.3,65.45108695652179
2015-07-31,61.3,70.3,64.19790209790214
2015-08-01,63.0,73.4,67.63426573426574
2015-08-02,63.0,74.1,66.84701754385964
2015-08-03,63.5,74.8,67.72226148409887
2015-08-04,61.3,74.3,67.25214285714284
2015-08-05,61.5,75.4,66.90486111111109
2015-08-06,60.3,72.3,64.59930313588838
2015-08-07,62.6,75.6,66.6647887323945
2015-08-08,61.3,68.2,64.04028268551232
2015-08-09,60.4,72.3,65.30489510489537
2015-08-10,59.9,71.8,64.9604240282684
2015-08-11,60.1,71.1,64.9212543554005
2015-08-12,59.2,79.0,67.71942446043175
2015-08-13,62.1,73.8,66.73101045296167
2015-08-14,61.7,68.2,65.32404181184683
2015-08-15,61.7,89.8,71.641463414634
2015-08-16,62.1,84.0,70.59370629370628
2015-08-17,61.7,77.0,66.7247386759582
2015-08-18,60.1,73.6,65.25609756097568
2015-08-19,61.7,72.7,65.77622641509427
2015-08-20,61.3,69.3,64.005574912892
2015-08-21,61.0,66.9,62.69860627177713
2015-08-22,61.0,74.3,65.42027972027964
2015-08-23,62.2,72.9,65.44036363636359
2015-08-24,61.9,74.8,66.01010452961673
2015-08-25,60.4,72.1,64.04335664335665
2015-08-26,59.7,75.7,64.48268398268402
2015-08-27,61.3,83.5,70.16202090592316
2015-08-28,65.7,88.2,73.2184668989548
2015-08-29,65.5,75.0,68.83679245283018
2015-08-30,63.3,76.1,67.93554006968638
2015-08-31,61.2,78.1,67.2390070921986
2015-09-01,61.5,73.2,66.00836236933795
2015-09-02,61.7,70.7,64.85574912891987
2015-09-03,59.9,71.1,63.96245614035086
2015-09-04,56.3,72.7,62.682456140350915
2015-09-05,56.1,76.3,64.98683274021353
2015-09-06,58.8,83.7,68.24136690647481
2015-09-07,59.5,90.7,72.13368421052633
2015-09-08,64.8,93.7,76.2254416961131
2015-09-09,63.7,87.6,74.50225563909773
2015-09-10,58.6,80.8,67.27781690140853
2015-09-11,57.6,72.5,63.273591549295865
2015-09-12,57.7,69.8,61.60579710144928
2015-09-13,60.1,72.0,63.61091549295772
2015-09-14,59.9,68.7,62.886594202898515
2015-09-15,58.1,67.3,61.26581818181823
2015-09-16,58.8,71.2,63.82659574468086
2015-09-17,60.3,70.2,63.149814126394034
2015-09-18,57.9,76.5,64.50693430656939
2015-09-19,57.9,82.9,68.86845878136205
2015-09-20,63.0,89.2,74.26491228070181
2015-09-21,62.1,85.1,72.2401433691757
2015-09-22,58.5,64.4,61.243010752688186
2015-09-23,56.7,72.3,63.465949820788516
2015-09-24,60.6,85.5,69.01032028469757
2015-09-25,59.9,71.6,64.85053380782925
2015-09-26,58.3,69.3,62.61268115942034
2015-09-27,57.9,71.2,63.30709219858166
2015-09-28,57.6,67.6,61.64911660777388
2015-09-29,59.5,67.3,61.9221014492754
2015-09-30,58.8,65.1,61.06538461538469
2015-10-01,60.1,67.6,61.91731601731603
2015-10-02,58.5,73.9,62.882945736434095
2015-10-03,57.4,68.4,60.88517110266159
2015-10-04,56.1,69.3,62.121071428571405
2015-10-05,62.4,73.6,67.7867383512544
2015-10-06,61.9,67.5,66.62482014388486
2015-10-07,59.9,72.5,63.8205673758864
2015-10-08,59.7,76.6,65.87473309608532
2015-10-09,57.7,75.0,64.55398550724634
2015-10-10,60.8,72.0,64.79265734265731
2015-10-11,59.9,70.3,63.50424028268553
2015-10-12,57.7,78.6,66.80176678445224
2015-10-13,62.6,82.6,69.79721254355391
2015-10-14,63.3,74.7,68.39961089494165
2015-10-15,62.1,72.7,64.62867647058822
2015-10-16,61.0,70.2,63.6478873239437
2015-10-17,61.3,69.4,64.18262411347511
2015-10-18,60.6,68.7,63.43843416370107
2015-10-19,60.3,69.1,63.750545454545446
2015-10-20,58.5,74.1,64.49283154121865
2015-10-21,57.9,71.8,62.784210526315825
2015-10-22,57.6,70.7,62.782374100719345
2015-10-23,58.3,70.3,62.673498233215604
2015-10-24,57.0,71.8,62.30078431372544
2015-10-25,59.2,68.7,62.597416974169775
2015-10-26,59.9,71.6,63.80397111913364
2015-10-27,59.7,68.0,63.27925925925921
2015-10-28,60.4,68.4,63.22218309859153
2015-10-29,56.8,69.8,62.51783216783215
2015-10-30,55.9,70.7,64.33135888501751
2015-10-31,61.3,70.5,67.12807017543857
2015-11-01,59.2,69.8,63.65743243243245
2015-11-02,55.2,61.9,58.09581881533097
2015-11-03,50.9,61.9,56.87464788732385
2015-11-04,53.1,63.9,57.357950530035296
2015-11-05,50.7,64.2,56.64568345323753
2015-11-06,54.1,61.2,57.33111111111144
2015-11-07,51.6,64.4,58.462949640287725
2015-11-08,54.5,63.0,57.85209125475283
2015-11-09,50.0,56.1,53.68333333333332
2015-11-10,47.8,57.9,52.68231046931408
2015-11-11,48.7,60.1,53.26751592356687
2015-11-12,53.1,56.7,54.88
2015-11-13,50.0,63.5,56.020652173913014
2015-11-14,46.09114244396259,62.8,52.08666666666667
2015-11-15,51.0,59.1,55.34098939929327
2015-11-16,47.2,62.5,54.26021505376345
2015-11-17,50.3,63.3,56.90174216027875
2015-11-18,50.1,65.9,57.812546125461246
2015-11-19,49.4,69.3,59.336140350877166
2015-11-20,55.5,70.3,60.63708920187791
2015-11-21,56.6,70.0,64.26775956284153
2015-11-22,50.0,69.7,59.948591549295806
2015-11-23,49.7,58.2,53.65319148936171
2015-11-24,47.0,57.6,53.25087719298247
2015-11-25,43.7,54.1,48.57890909090909
2015-11-26,44.0,54.2,49.040559440559434
2015-11-27,45.5,54.0,49.40982142857142
2015-11-28,44.0,56.7,50.051957295373676
2015-11-29,40.3,59.1,49.547719298245596
2015-11-30,41.8,54.1,49.046643109540646
2015-12-01,44.7,59.3,50.41960784313726
2015-12-02,50.3,62.0,54.89426229508197
2015-12-03,48.1,62.1,54.589510489510516
2015-12-04,48.5,62.2,54.11916376306625
2015-12-05,46.9,58.0,52.415087719298285
2015-12-06,51.4,60.4,56.679649122807035
2015-12-07,55.5,62.8,58.83368055555556
2015-12-08,53.2,64.1,58.043508771929844
2015-12-09,55.4,65.8,59.83992932862187
2015-12-10,50.6,62.0,57.55638297872341
2015-12-11,46.5,57.6,52.12892857142854
2015-12-12,45.6,59.4,53.38321678321675
2015-12-13,47.4,57.0,52.18754448398576
2015-12-14,46.0,56.6,50.485611510791344
2015-12-15,45.5,58.0,50.487108013937316
2015-12-16,41.6,56.4,49.034035087719296
2015-12-17,43.8,57.8,51.41725352112673
2015-12-18,48.3,59.8,52.94499999999997
2015-12-19,47.5,56.5,51.76890459363955
2015-12-20,42.5,56.9,49.78380281690142
2015-12-21,50.9,58.6,56.05192307692305
2015-12-22,51.5,60.3,56.80035087719297
2015-12-23,47.7,55.7,51.3708333333333
2015-12-24,45.2,54.4,49.06254416961128
2015-12-25,43.4,52.3,47.60782918149464
2015-12-26,44.3,53.9,47.89574468085103
2015-12-27,37.7,47.7,43.66101083032493
2015-12-28,40.5,50.9,45.145964912280675
2015-12-29,39.4,56.7,47.20701754385963
2015-12-30,39.9,49.1,45.394366197183075
2015-12-31,40.8,52.6,46.55609756097565
2016-01-01,39.4,50.1,45.275547445255484
2016-01-02,45.2,52.2,48.19929824561395
2016-01-03,48.2,55.5,50.997517730496455
2016-01-04,48.0,57.6,52.69192982456148
2016-01-05,50.1,54.4,52.22350877192988
2016-01-06,46.09114244396237,63.81500361532906,54.293559388559714
2016-01-07,46.6,54.2,49.62000000000003
2016-01-08,45.7,54.4,50.0387323943662
2016-01-09,48.5,55.3,51.47913669064743
2016-01-10,49.8,55.1,52.090559440559424
2016-01-11,51.6,58.6,54.477737226277355
2016-01-12,49.7,61.0,55.4690036900369
2016-01-13,51.0,60.3,56.66217228464418
2016-01-14,48.3,57.3,52.26905660377363
2016-01-15,51.2,60.6,55.5836956521739
2016-01-16,51.7,63.1,56.13508771929828
2016-01-17,56.2,61.8,58.81277372262776
2016-01-18,46.09114244396259,62.9,54.29355938855957
2016-01-19,54.1,62.0,56.804316546762564
2016-01-20,49.6,64.0,54.37928571428569
2016-01-21,51.8,63.2,57.22295081967214
2016-01-22,54.0,60.2,56.826296296296114
2016-01-23,51.6,57.8,54.970722433460104
2016-01-24,49.5,59.1,53.37704280155645
2016-01-25,50.0,60.7,54.85653846153847
2016-01-26,49.6,59.9,54.056400000000046
2016-01-27,50.4,65.2,56.494615384615365
2016-01-28,49.9,62.3,56.12841726618706
2016-01-29,53.4,60.7,57.663235294117634
2016-01-30,50.5,58.9,53.733828996282526
2016-01-31,48.5,57.0,51.551459854014574
2016-02-01,46.4,57.1,50.43868613138686
2016-02-02,46.5,54.7,49.58984962406017
2016-02-03,44.7,57.0,50.74285714285715
2016-02-04,49.6,60.9,54.33208955223884
